Superfamily,Family,Genus,Species,Month,Year,Country,State,Municipality,Locality,Species-Locality,Latitude_Longitude,Range_Size_sq_km,BIO1,BIO12,SampleID,Sequence_Reads,SVL_mm,Primary_Habitat,Extraction,mean_NDVI,OTU_richness,Faith_PD,Endangerment,Brazil_Redlist,IUCN_Status,Publication,,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Dendropsophus,minutus,September,2018,Brazil,SC,Maravilha,13,29,26.75 S 53.21 W,11635995.56,186,1972,SD47,12457,24,Arboreal,Dneasy,0.68886,183,24.790579,Non-threatened,LC,LC,"Preuss JF, Greenspan SE, Rossi EM, Lucas Gonsales EM, Neely WJ, Valiati VH, et al. Widespread pig farming practice linked to shifts in skin microbiomes and disease in pond-breeding amphibians. Environ Sci Technol. 2020;54:11301–12.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Dendropsophus,minutus,September,2018,Brazil,SC,Maravilha,13,29,26.75 S 53.21 W,11635995.56,186,1972,SD48,11288,24,Arboreal,Dneasy,0.68886,141,19.410361,Non-threatened,LC,LC,"Preuss JF, Greenspan SE, Rossi EM, Lucas Gonsales EM, Neely WJ, Valiati VH, et al. Widespread pig farming practice linked to shifts in skin microbiomes and disease in pond-breeding amphibians. Environ Sci Technol. 2020;54:11301–12.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Dendropsophus,minutus,September,2018,Brazil,SC,Maravilha,13,29,26.75 S 53.21 W,11635995.56,186,1972,SD49,15544,24,Arboreal,Dneasy,0.68886,178,21.289456,Non-threatened,LC,LC,"Preuss JF, Greenspan SE, Rossi EM, Lucas Gonsales EM, Neely WJ, Valiati VH, et al. Widespread pig farming practice linked to shifts in skin microbiomes and disease in pond-breeding amphibians. Environ Sci Technol. 2020;54:11301–12.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Dendropsophus,minutus,September,2018,Brazil,SC,Maravilha,13,29,26.75 S 53.21 W,11635995.56,186,1972,SD50,7338,24,Arboreal,Dneasy,0.68886,305,26.129252,Non-threatened,LC,LC,"Preuss JF, Greenspan SE, Rossi EM, Lucas Gonsales EM, Neely WJ, Valiati VH, et al. Widespread pig farming practice linked to shifts in skin microbiomes and disease in pond-breeding amphibians. Environ Sci Technol. 2020;54:11301–12.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Dendropsophus,minutus,September,2018,Brazil,SC,Maravilha,13,29,26.75 S 53.21 W,11635995.56,186,1972,SD55,14825,24,Arboreal,Dneasy,0.68886,333,26.184132,Non-threatened,LC,LC,"Preuss JF, Greenspan SE, Rossi EM, Lucas Gonsales EM, Neely WJ, Valiati VH, et al. Widespread pig farming practice linked to shifts in skin microbiomes and disease in pond-breeding amphibians. Environ Sci Technol. 2020;54:11301–12.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Dendropsophus,minutus,September,2018,Brazil,SC,Maravilha,13,29,26.75 S 53.21 W,11635995.56,186,1972,SD56,13907,24,Arboreal,Dneasy,0.68886,177,23.825525,Non-threatened,LC,LC,"Preuss JF, Greenspan SE, Rossi EM, Lucas Gonsales EM, Neely WJ, Valiati VH, et al. Widespread pig farming practice linked to shifts in skin microbiomes and disease in pond-breeding amphibians. Environ Sci Technol. 2020;54:11301–12.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Dendropsophus,minutus,September,2018,Brazil,SC,Maravilha,13,29,26.75 S 53.21 W,11635995.56,186,1972,SD58,14196,24,Arboreal,Dneasy,0.68886,209,23.922872,Non-threatened,LC,LC,"Preuss JF, Greenspan SE, Rossi EM, Lucas Gonsales EM, Neely WJ, Valiati VH, et al. Widespread pig farming practice linked to shifts in skin microbiomes and disease in pond-breeding amphibians. Environ Sci Technol. 2020;54:11301–12.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Dendropsophus,minutus,September,2018,Brazil,SC,Guaraciaba,9,14,26.59 S 53.49 W,11635995.56,188,1918,SD6,20352,24,Arboreal,Dneasy,0.767576,184,19.884089,Non-threatened,LC,LC,"Preuss JF, Greenspan SE, Rossi EM, Lucas Gonsales EM, Neely WJ, Valiati VH, et al. Widespread pig farming practice linked to shifts in skin microbiomes and disease in pond-breeding amphibians. Environ Sci Technol. 2020;54:11301–12.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Dendropsophus,minutus,September,2018,Brazil,SC,Maravilha,13,29,26.75 S 53.21 W,11635995.56,186,1972,SD60,12697,24,Arboreal,Dneasy,0.68886,221,23.544402,Non-threatened,LC,LC,"Preuss JF, Greenspan SE, Rossi EM, Lucas Gonsales EM, Neely WJ, Valiati VH, et al. Widespread pig farming practice linked to shifts in skin microbiomes and disease in pond-breeding amphibians. Environ Sci Technol. 2020;54:11301–12.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Dendropsophus,minutus,September,2018,Brazil,SC,Bom_Jesus_do_Oeste,2,4,26.68 S 53.11 W,11635995.56,183,2000,SD61,10042,24,Arboreal,Dneasy,0.740188,138,19.54883,Non-threatened,LC,LC,"Preuss JF, Greenspan SE, Rossi EM, Lucas Gonsales EM, Neely WJ, Valiati VH, et al. Widespread pig farming practice linked to shifts in skin microbiomes and disease in pond-breeding amphibians. Environ Sci Technol. 2020;54:11301–12.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Dendropsophus,minutus,September,2018,Brazil,SC,Bom_Jesus_do_Oeste,2,4,26.68 S 53.11 W,11635995.56,183,2000,SD64,12438,24,Arboreal,Dneasy,0.740188,98,10.182395,Non-threatened,LC,LC,"Preuss JF, Greenspan SE, Rossi EM, Lucas Gonsales EM, Neely WJ, Valiati VH, et al. Widespread pig farming practice linked to shifts in skin microbiomes and disease in pond-breeding amphibians. Environ Sci Technol. 2020;54:11301–12.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Dendropsophus,minutus,September,2018,Brazil,SC,Bom_Jesus_do_Oeste,2,4,26.68 S 53.11 W,11635995.56,183,2000,SD65,15276,24,Arboreal,Dneasy,0.740188,59,9.103574,Non-threatened,LC,LC,"Preuss JF, Greenspan SE, Rossi EM, Lucas Gonsales EM, Neely WJ, Valiati VH, et al. Widespread pig farming practice linked to shifts in skin microbiomes and disease in pond-breeding amphibians. Environ Sci Technol. 2020;54:11301–12.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Dendropsophus,minutus,September,2018,Brazil,SC,Bom_Jesus_do_Oeste,2,4,26.68 S 53.11 W,11635995.56,183,2000,SD67,15587,24,Arboreal,Dneasy,0.740188,221,19.801035,Non-threatened,LC,LC,"Preuss JF, Greenspan SE, Rossi EM, Lucas Gonsales EM, Neely WJ, Valiati VH, et al. Widespread pig farming practice linked to shifts in skin microbiomes and disease in pond-breeding amphibians. Environ Sci Technol. 2020;54:11301–12.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Dendropsophus,minutus,September,2018,Brazil,SC,Bom_Jesus_do_Oeste,2,4,26.68 S 53.11 W,11635995.56,183,2000,SD68,12934,24,Arboreal,Dneasy,0.740188,215,17.739522,Non-threatened,LC,LC,"Preuss JF, Greenspan SE, Rossi EM, Lucas Gonsales EM, Neely WJ, Valiati VH, et al. Widespread pig farming practice linked to shifts in skin microbiomes and disease in pond-breeding amphibians. Environ Sci Technol. 2020;54:11301–12.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Dendropsophus,minutus,September,2018,Brazil,SC,Guaraciaba,9,14,26.59 S 53.49 W,11635995.56,188,1918,SD7,21036,24,Arboreal,Dneasy,0.767576,191,20.497718,Non-threatened,LC,LC,"Preuss JF, Greenspan SE, Rossi EM, Lucas Gonsales EM, Neely WJ, Valiati VH, et al. Widespread pig farming practice linked to shifts in skin microbiomes and disease in pond-breeding amphibians. Environ Sci Technol. 2020;54:11301–12.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Dendropsophus,minutus,September,2018,Brazil,SC,Bom_Jesus_do_Oeste,2,4,26.68 S 53.11 W,11635995.56,183,2000,SD70,12789,24,Arboreal,Dneasy,0.740188,228,18.986904,Non-threatened,LC,LC,"Preuss JF, Greenspan SE, Rossi EM, Lucas Gonsales EM, Neely WJ, Valiati VH, et al. Widespread pig farming practice linked to shifts in skin microbiomes and disease in pond-breeding amphibians. Environ Sci Technol. 2020;54:11301–12.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Dendropsophus,minutus,September,2018,Brazil,SC,Bom_Jesus_do_Oeste,2,4,26.68 S 53.11 W,11635995.56,183,2000,SD71,14322,24,Arboreal,Dneasy,0.740188,84,11.840015,Non-threatened,LC,LC,"Preuss JF, Greenspan SE, Rossi EM, Lucas Gonsales EM, Neely WJ, Valiati VH, et al. Widespread pig farming practice linked to shifts in skin microbiomes and disease in pond-breeding amphibians. Environ Sci Technol. 2020;54:11301–12.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Dendropsophus,minutus,September,2018,Brazil,SC,Bom_Jesus_do_Oeste,2,4,26.68 S 53.11 W,11635995.56,183,2000,SD73,30217,24,Arboreal,Dneasy,0.740188,65,10.522194,Non-threatened,LC,LC,"Preuss JF, Greenspan SE, Rossi EM, Lucas Gonsales EM, Neely WJ, Valiati VH, et al. Widespread pig farming practice linked to shifts in skin microbiomes and disease in pond-breeding amphibians. Environ Sci Technol. 2020;54:11301–12.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Dendropsophus,minutus,September,2018,Brazil,SC,Bom_Jesus_do_Oeste,2,4,26.68 S 53.11 W,11635995.56,183,2000,SD75,26343,24,Arboreal,Dneasy,0.740188,74,7.993487,Non-threatened,LC,LC,"Preuss JF, Greenspan SE, Rossi EM, Lucas Gonsales EM, Neely WJ, Valiati VH, et al. Widespread pig farming practice linked to shifts in skin microbiomes and disease in pond-breeding amphibians. Environ Sci Technol. 2020;54:11301–12.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Dendropsophus,minutus,September,2018,Brazil,SC,Bom_Jesus_do_Oeste,2,4,26.68 S 53.11 W,11635995.56,183,2000,SD76,9436,24,Arboreal,Dneasy,0.740188,95,10.067189,Non-threatened,LC,LC,"Preuss JF, Greenspan SE, Rossi EM, Lucas Gonsales EM, Neely WJ, Valiati VH, et al. Widespread pig farming practice linked to shifts in skin microbiomes and disease in pond-breeding amphibians. Environ Sci Technol. 2020;54:11301–12.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Dendropsophus,minutus,September,2018,Brazil,SC,Bom_Jesus_do_Oeste,2,4,26.68 S 53.11 W,11635995.56,183,2000,SD77,28659,24,Arboreal,Dneasy,0.740188,83,8.178594,Non-threatened,LC,LC,"Preuss JF, Greenspan SE, Rossi EM, Lucas Gonsales EM, Neely WJ, Valiati VH, et al. Widespread pig farming practice linked to shifts in skin microbiomes and disease in pond-breeding amphibians. Environ Sci Technol. 2020;54:11301–12.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Dendropsophus,minutus,September,2018,Brazil,SC,Bom_Jesus_do_Oeste,2,4,26.68 S 53.11 W,11635995.56,183,2000,SD78,29443,24,Arboreal,Dneasy,0.740188,86,8.047289,Non-threatened,LC,LC,"Preuss JF, Greenspan SE, Rossi EM, Lucas Gonsales EM, Neely WJ, Valiati VH, et al. Widespread pig farming practice linked to shifts in skin microbiomes and disease in pond-breeding amphibians. Environ Sci Technol. 2020;54:11301–12.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Dendropsophus,minutus,September,2018,Brazil,SC,Bom_Jesus_do_Oeste,2,4,26.68 S 53.11 W,11635995.56,183,2000,SD80,30315,24,Arboreal,Dneasy,0.740188,80,7.12471,Non-threatened,LC,LC,"Preuss JF, Greenspan SE, Rossi EM, Lucas Gonsales EM, Neely WJ, Valiati VH, et al. Widespread pig farming practice linked to shifts in skin microbiomes and disease in pond-breeding amphibians. Environ Sci Technol. 2020;54:11301–12.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Dendropsophus,minutus,September,2018,Brazil,SC,Guaraciaba,9,14,26.59 S 53.49 W,11635995.56,188,1918,SD81,33951,24,Arboreal,Dneasy,0.767576,91,9.401686,Non-threatened,LC,LC,"Preuss JF, Greenspan SE, Rossi EM, Lucas Gonsales EM, Neely WJ, Valiati VH, et al. Widespread pig farming practice linked to shifts in skin microbiomes and disease in pond-breeding amphibians. Environ Sci Technol. 2020;54:11301–12.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Dendropsophus,minutus,September,2018,Brazil,SC,Guaraciaba,9,14,26.59 S 53.49 W,11635995.56,188,1918,SD83,30005,24,Arboreal,Dneasy,0.767576,73,7.379022,Non-threatened,LC,LC,"Preuss JF, Greenspan SE, Rossi EM, Lucas Gonsales EM, Neely WJ, Valiati VH, et al. Widespread pig farming practice linked to shifts in skin microbiomes and disease in pond-breeding amphibians. Environ Sci Technol. 2020;54:11301–12.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Dendropsophus,minutus,September,2018,Brazil,SC,Guaraciaba,9,14,26.59 S 53.49 W,11635995.56,188,1918,SD85,30132,24,Arboreal,Dneasy,0.767576,84,8.380489,Non-threatened,LC,LC,"Preuss JF, Greenspan SE, Rossi EM, Lucas Gonsales EM, Neely WJ, Valiati VH, et al. Widespread pig farming practice linked to shifts in skin microbiomes and disease in pond-breeding amphibians. Environ Sci Technol. 2020;54:11301–12.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Dendropsophus,minutus,September,2018,Brazil,SC,Guaraciaba,9,14,26.59 S 53.49 W,11635995.56,188,1918,SD88,35019,24,Arboreal,Dneasy,0.767576,73,7.157308,Non-threatened,LC,LC,"Preuss JF, Greenspan SE, Rossi EM, Lucas Gonsales EM, Neely WJ, Valiati VH, et al. Widespread pig farming practice linked to shifts in skin microbiomes and disease in pond-breeding amphibians. Environ Sci Technol. 2020;54:11301–12.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Dendropsophus,minutus,September,2018,Brazil,SC,Guaraciaba,9,14,26.59 S 53.49 W,11635995.56,188,1918,SD92,37363,24,Arboreal,Dneasy,0.767576,73,7.041428,Non-threatened,LC,LC,"Preuss JF, Greenspan SE, Rossi EM, Lucas Gonsales EM, Neely WJ, Valiati VH, et al. Widespread pig farming practice linked to shifts in skin microbiomes and disease in pond-breeding amphibians. Environ Sci Technol. 2020;54:11301–12.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Dendropsophus,minutus,September,2018,Brazil,SC,Guaraciaba,9,14,26.59 S 53.49 W,11635995.56,188,1918,SD93,22171,24,Arboreal,Dneasy,0.767576,60,6.712691,Non-threatened,LC,LC,"Preuss JF, Greenspan SE, Rossi EM, Lucas Gonsales EM, Neely WJ, Valiati VH, et al. Widespread pig farming practice linked to shifts in skin microbiomes and disease in pond-breeding amphibians. Environ Sci Technol. 2020;54:11301–12.",,,,,,,,,,,,,,,,,
Hyloidea,Hylidae,Dendropsophus,minutus,September,2018,Brazil,SC,Guaraciaba,9,14,26.59 S 53.49 W,11635995.56,188,1918,SD99,5753,24,Arboreal,Dneasy,0.767576,82,9.409931,Non-threatened,LC,LC,"Preuss JF, Greenspan SE, Rossi EM, Lucas Gonsales EM, Neely WJ, Valiati VH, et al. Widespread pig farming practice linked to shifts in skin microbiomes and disease in pond-breeding amphibians. Environ Sci Technol. 2020;54:11301–12.",,,,,,,,,,,,,,,,,
Brachycephaloidea,Brachycephalidae,Ischnocnema,guentheri,December,2018,Brazil,SP,Jundiai,10,21,23.23 S 46.94 W,485391.7168,168,1377,SLFT12394,3654,38,Terrestrial,Dneasy,0.865271992,109,12.32529,Non-threatened,LC,LC,"Moura-Campos D, Greenspan SE, DiRenzo GV, Neely WJ, Toledo LF, Becker CG. Fungal disease cluster in tropical terrestrial frogs predicted by low rainfall. Biol Conserv. 2021;261:109246.",,,,,,,,,,,,,,,,,
Hyloidea,Bufonidae,Rhinella,ornata,December,2018,Brazil,SP,Jundiai,10,25,23.23 S 46.94 W,220867.0792,168,1377,SLFT12395,3148,95.3,Aquatic,Dneasy,0.865271992,293,21.523954,Non-threatened,LC,LC,"Moura-Campos D, Greenspan SE, DiRenzo GV, Neely WJ, Toledo LF, Becker CG. Fungal disease cluster in tropical terrestrial frogs predicted by low rainfall. Biol Conserv. 2021;261:109246.",,,,,,,,,,,,,,,,,
Brachycephaloidea,Brachycephalidae,Ischnocnema,guentheri,December,2018,Brazil,SP,Jundiai,10,21,23.23 S 46.94 W,485391.7168,168,1377,SLFT12399,2931,38,Terrestrial,Dneasy,0.865271992,281,25.500184,Non-threatened,LC,LC,"Moura-Campos D, Greenspan SE, DiRenzo GV, Neely WJ, Toledo LF, Becker CG. Fungal disease cluster in tropical terrestrial frogs predicted by low rainfall. Biol Conserv. 2021;261:109246.",,,,,,,,,,,,,,,,,
Brachycephaloidea,Brachycephalidae,Brachycephalus,rotenbergae,December,2018,Brazil,SP,Jundiai,10,18,23.23 S 46.94 W,150174.6744,168,1377,SLFT12404,10314,20,Terrestrial,Dneasy,0.865271992,242,21.684683,Non-threatened,LC,LC,"Moura-Campos D, Greenspan SE, DiRenzo GV, Neely WJ, Toledo LF, Becker CG. Fungal disease cluster in tropical terrestrial frogs predicted by low rainfall. Biol Conserv. 2021;261:109246.",,,,,,,,,,,,,,,,,
Hyloidea,Odontophrynidae,Proceratophrys,boiei,December,2018,Brazil,SP,Jundiai,10,24,23.23 S 46.94 W,725917.1327,168,1377,SLFT12405,5300,57.9,Aquatic,Dneasy,0.865271992,248,19.833054,Non-threatened,LC,LC,"Moura-Campos D, Greenspan SE, DiRenzo GV, Neely WJ, Toledo LF, Becker CG. Fungal disease cluster in tropical terrestrial frogs predicted by low rainfall. Biol Conserv. 2021;261:109246.",,,,,,,,,,,,,,,,,
Hyloidea,Odontophrynidae,Proceratophrys,boiei,December,2018,Brazil,SP,Jundiai,10,24,23.23 S 46.94 W,725917.1327,168,1377,SLFT12406,3033,57.9,Aquatic,Dneasy,0.865271992,283,22.659741,Non-threatened,LC,LC,"Moura-Campos D, Greenspan SE, DiRenzo GV, Neely WJ, Toledo LF, Becker CG. Fungal disease cluster in tropical terrestrial frogs predicted by low rainfall. Biol Conserv. 2021;261:109246.",,,,,,,,,,,,,,,,,
Brachycephaloidea,Brachycephalidae,Ischnocnema,guentheri,December,2018,Brazil,SP,Jundiai,10,21,23.23 S 46.94 W,485391.7168,168,1377,SLFT12407,4587,38,Terrestrial,Dneasy,0.865271992,214,19.935087,Non-threatened,LC,LC,"Moura-Campos D, Greenspan SE, DiRenzo GV, Neely WJ, Toledo LF, Becker CG. Fungal disease cluster in tropical terrestrial frogs predicted by low rainfall. Biol Conserv. 2021;261:109246.",,,,,,,,,,,,,,,,,
Brachycephaloidea,Brachycephalidae,Brachycephalus,rotenbergae,December,2018,Brazil,SP,Jundiai,10,18,23.23 S 46.94 W,150174.6744,168,1377,SLFT12408,3984,20,Terrestrial,Dneasy,0.865271992,185,20.539504,Non-threatened,LC,LC,"Moura-Campos D, Greenspan SE, DiRenzo GV, Neely WJ, Toledo LF, Becker CG. Fungal disease cluster in tropical terrestrial frogs predicted by low rainfall. Biol Conserv. 2021;261:109246.",,,,,,,,,,,,,,,,,
Brachycephaloidea,Brachycephalidae,Brachycephalus,rotenbergae,December,2018,Brazil,SP,Jundiai,10,18,23.23 S 46.94 W,150174.6744,168,1377,SLFT12415,4107,20,Terrestrial,Dneasy,0.865271992,170,17.341702,Non-threatened,LC,LC,"Moura-Campos D, Greenspan SE, DiRenzo GV, Neely WJ, Toledo LF, Becker CG. Fungal disease cluster in tropical terrestrial frogs predicted by low rainfall. Biol Conserv. 2021;261:109246.",,,,,,,,,,,,,,,,,
Brachycephaloidea,Craugastoridae,Haddadus,binotatus,December,2018,Brazil,SP,Jundiai,10,19,23.23 S 46.94 W,663026.4941,168,1377,SLFT12418,1524,63.8,Terrestrial,Dneasy,0.865271992,182,16.512513,Non-threatened,LC,LC,"Moura-Campos D, Greenspan SE, DiRenzo GV, Neely WJ, Toledo LF, Becker CG. Fungal disease cluster in tropical terrestrial frogs predicted by low rainfall. Biol Conserv. 2021;261:109246.",,,,,,,,,,,,,,,,,
Brachycephaloidea,Brachycephalidae,Brachycephalus,rotenbergae,December,2018,Brazil,SP,Jundiai,10,18,23.23 S 46.94 W,150174.6744,168,1377,SLFT12423,4373,20,Terrestrial,Dneasy,0.865271992,39,6.732047,Non-threatened,LC,LC,"Moura-Campos D, Greenspan SE, DiRenzo GV, Neely WJ, Toledo LF, Becker CG. Fungal disease cluster in tropical terrestrial frogs predicted by low rainfall. Biol Conserv. 2021;261:109246.",,,,,,,,,,,,,,,,,
Brachycephaloidea,Brachycephalidae,Brachycephalus,rotenbergae,December,2018,Brazil,SP,Jundiai,10,18,23.23 S 46.94 W,150174.6744,168,1377,SLFT12427,3053,20,Terrestrial,Dneasy,0.865271992,147,14.412466,Non-threatened,LC,LC,"Moura-Campos D, Greenspan SE, DiRenzo GV, Neely WJ, Toledo LF, Becker CG. Fungal disease cluster in tropical terrestrial frogs predicted by low rainfall. Biol Conserv. 2021;261:109246.",,,,,,,,,,,,,,,,,
Hyloidea,Odontophrynidae,Proceratophrys,boiei,December,2018,Brazil,SP,Jundiai,10,24,23.23 S 46.94 W,725917.1327,168,1377,SLFT12435,7102,57.9,Aquatic,Dneasy,0.865271992,115,10.792974,Non-threatened,LC,LC,"Moura-Campos D, Greenspan SE, DiRenzo GV, Neely WJ, Toledo LF, Becker CG. Fungal disease cluster in tropical terrestrial frogs predicted by low rainfall. Biol Conserv. 2021;261:109246.",,,,,,,,,,,,,,,,,
Brachycephaloidea,Brachycephalidae,Ischnocnema,guentheri,December,2018,Brazil,SP,Jundiai,10,21,23.23 S 46.94 W,485391.7168,168,1377,SLFT12436,10565,38,Terrestrial,Dneasy,0.865271992,35,6.027985,Non-threatened,LC,LC,"Moura-Campos D, Greenspan SE, DiRenzo GV, Neely WJ, Toledo LF, Becker CG. Fungal disease cluster in tropical terrestrial frogs predicted by low rainfall. Biol Conserv. 2021;261:109246.",,,,,,,,,,,,,,,,,
Brachycephaloidea,Brachycephalidae,Brachycephalus,rotenbergae,December,2018,Brazil,SP,Jundiai,10,18,23.23 S 46.94 W,150174.6744,168,1377,SLFT12439,10057,20,Terrestrial,Dneasy,0.865271992,26,3.58529,Non-threatened,LC,LC,"Moura-Campos D, Greenspan SE, DiRenzo GV, Neely WJ, Toledo LF, Becker CG. Fungal disease cluster in tropical terrestrial frogs predicted by low rainfall. Biol Conserv. 2021;261:109246.",,,,,,,,,,,,,,,,,
Brachycephaloidea,Craugastoridae,Haddadus,binotatus,December,2018,Brazil,SP,Jundiai,10,19,23.23 S 46.94 W,663026.4941,168,1377,SLFT12447,2709,63.8,Terrestrial,Dneasy,0.865271992,249,23.294917,Non-threatened,LC,LC,"Moura-Campos D, Greenspan SE, DiRenzo GV, Neely WJ, Toledo LF, Becker CG. Fungal disease cluster in tropical terrestrial frogs predicted by low rainfall. Biol Conserv. 2021;261:109246.",,,,,,,,,,,,,,,,,
Brachycephaloidea,Brachycephalidae,Brachycephalus,rotenbergae,December,2018,Brazil,SP,Jundiai,10,18,23.23 S 46.94 W,150174.6744,168,1377,SLFT12451,2697,20,Terrestrial,Dneasy,0.865271992,179,18.683771,Non-threatened,LC,LC,"Moura-Campos D, Greenspan SE, DiRenzo GV, Neely WJ, Toledo LF, Becker CG. Fungal disease cluster in tropical terrestrial frogs predicted by low rainfall. Biol Conserv. 2021;261:109246.",,,,,,,,,,,,,,,,,
Brachycephaloidea,Brachycephalidae,Brachycephalus,rotenbergae,December,2018,Brazil,SP,Jundiai,10,18,23.23 S 46.94 W,150174.6744,168,1377,SLFT12455,3324,20,Terrestrial,Dneasy,0.865271992,136,14.896915,Non-threatened,LC,LC,"Moura-Campos D, Greenspan SE, DiRenzo GV, Neely WJ, Toledo LF, Becker CG. Fungal disease cluster in tropical terrestrial frogs predicted by low rainfall. Biol Conserv. 2021;261:109246.",,,,,,,,,,,,,,,,,
Brachycephaloidea,Brachycephalidae,Ischnocnema,guentheri,December,2018,Brazil,SP,Jundiai,10,21,23.23 S 46.94 W,485391.7168,168,1377,SLFT12563,1936,38,Terrestrial,Dneasy,0.865271992,264,21.73805,Non-threatened,LC,LC,"Moura-Campos D, Greenspan SE, DiRenzo GV, Neely WJ, Toledo LF, Becker CG. Fungal disease cluster in tropical terrestrial frogs predicted by low rainfall. Biol Conserv. 2021;261:109246.",,,,,,,,,,,,,,,,,
